-0.038574219,1.030273438,0.019775391,-5.798339844,0.74005127,-9.803771973,0,1.031184946,11.41413009
-0.086181641,1.034912109,-0.015625,5.187988281,-11.81793213,1.472473145,0,1.038611809,12.99026248
-0.190673828,1.010498047,-0.091308594,-24.17755127,-0.610351563,-12.93945313,0,1.032375935,27.42910793
-0.218505859,1.031738281,0.0703125,-3.761291504,15.60974121,6.904602051,0,1.056963831,17.4781253
-0.290283203,0.990966797,0.102050781,-9.201049805,3.448486328,-9.36126709,0,1.037638614,13.57146628
-0.186767578,1.021972656,0.013916016,6.050109863,-12.32910156,0.65612793,1,1.038991768,13.74922102
-0.048095703,1.034667969,0.015136719,-27.17590332,-0.709533691,-8.583068848,1,1.035895807,28.50793276
-0.144287109,1.029785156,0.111572266,-27.45819092,22.67456055,-11.21520996,1,1.045812894,37.33455342
-0.140136719,1.104248047,0.006347656,1.777648926,22.7355957,-3.692626953,1,1.113122788,23.10200947
0.110351563,0.828369141,0.192382813,-25.42114258,22.40753174,-114.6392822,1,0.857545362,119.5428668
0.717041016,1.188964844,0.435546875,131.0958862,-39.37530518,108.5739136,1,1.455158513,174.7135964
0.762207031,0.358154297,-0.557373047,27.64892578,-7.820129395,-40.35949707,0,1.009900377,49.54297654
0.763671875,0.448974609,-0.482910156,-3.295898438,-1.838684082,-4.341125488,2,1.008947546,5.752310507
